symbol,sector_code,sector_name,source,updated_at
603489,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603496,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603499,c23,C23印刷和记录媒介复制业,证监会行业分类,2026-07-28
603500,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603501,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603505,b10,B10非金属矿采选业,证监会行业分类,2026-07-28
603506,k70,K70房地产业,证监会行业分类,2026-07-28
603507,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603508,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603511,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603515,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603516,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603517,c13,C13农副食品加工业,证监会行业分类,2026-07-28
603518,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603519,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603520,c27,C27医药制造业,证监会行业分类,2026-07-28
603527,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603528,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603529,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603530,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603533,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
603535,g59,G59装卸搬运和仓储业,证监会行业分类,2026-07-28
603536,c13,C13农副食品加工业,证监会行业分类,2026-07-28
603538,c27,C27医药制造业,证监会行业分类,2026-07-28
603551,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603556,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
603557,c19,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类,2026-07-28
603558,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603559,i63,I63电信、广播电视和卫星传输服务,证监会行业分类,2026-07-28
603565,g55,G55水上运输业,证监会行业分类,2026-07-28
603566,c27,C27医药制造业,证监会行业分类,2026-07-28
603567,c27,C27医药制造业,证监会行业分类,2026-07-28
603568,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
603569,g54,G54道路运输业,证监会行业分类,2026-07-28
603577,c33,C33金属制品业,证监会行业分类,2026-07-28
603578,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603579,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603580,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603583,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603585,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603586,c36,C36汽车制造业,证监会行业分类,2026-07-28
603587,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603588,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
603589,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
603590,c27,C27医药制造业,证监会行业分类,2026-07-28
603595,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603596,c36,C36汽车制造业,证监会行业分类,2026-07-28
603598,l72,L72商务服务业,证监会行业分类,2026-07-28
603599,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603600,c21,C21家具制造业,证监会行业分类,2026-07-28
603601,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603602,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603605,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603606,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603607,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
603608,c19,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类,2026-07-28
603609,c13,C13农副食品加工业,证监会行业分类,2026-07-28
603610,c21,C21家具制造业,证监会行业分类,2026-07-28
603611,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603612,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603613,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
603615,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603616,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603617,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603618,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603619,b07,B07石油和天然气开采业,证监会行业分类,2026-07-28
603626,c33,C33金属制品业,证监会行业分类,2026-07-28
603628,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603629,c33,C33金属制品业,证监会行业分类,2026-07-28
603630,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603633,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603636,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603637,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603638,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603639,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603648,l72,L72商务服务业,证监会行业分类,2026-07-28
603650,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603655,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603656,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603657,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603658,c27,C27医药制造业,证监会行业分类,2026-07-28
603659,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603660,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603661,c21,C21家具制造业,证监会行业分类,2026-07-28
603662,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603663,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603665,c17,C17纺织业,证监会行业分类,2026-07-28
603666,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603667,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603668,c13,C13农副食品加工业,证监会行业分类,2026-07-28
603669,c27,C27医药制造业,证监会行业分类,2026-07-28
603676,c27,C27医药制造业,证监会行业分类,2026-07-28
603677,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603678,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603679,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603680,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603681,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603682,l72,L72商务服务业,证监会行业分类,2026-07-28
603683,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603685,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603686,n78,N78公共设施管理业,证监会行业分类,2026-07-28
603687,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
603688,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603689,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
603690,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603693,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
603696,c14,C14食品制造业,证监会行业分类,2026-07-28
603697,c13,C13农副食品加工业,证监会行业分类,2026-07-28
603698,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603699,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603700,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
603701,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603703,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603706,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
603707,c27,C27医药制造业,证监会行业分类,2026-07-28
603708,f52,F52零售业,证监会行业分类,2026-07-28
603709,c21,C21家具制造业,证监会行业分类,2026-07-28
603711,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
603712,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603713,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
603716,f51,F51批发业,证监会行业分类,2026-07-28
603717,a03,A03畜牧业,证监会行业分类,2026-07-28
603718,c27,C27医药制造业,证监会行业分类,2026-07-28
603719,f52,F52零售业,证监会行业分类,2026-07-28
603721,r87,R87广播、电视、电影和录音制作业,证监会行业分类,2026-07-28
603722,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603725,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603726,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603727,b11,B11开采专业及辅助性活动,证监会行业分类,2026-07-28
603728,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603729,l72,L72商务服务业,证监会行业分类,2026-07-28
603730,c36,C36汽车制造业,证监会行业分类,2026-07-28
603733,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
603737,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603738,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603739,c14,C14食品制造业,证监会行业分类,2026-07-28
603755,c14,C14食品制造业,证监会行业分类,2026-07-28
603757,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603758,c36,C36汽车制造业,证监会行业分类,2026-07-28
603759,d46,D46水的生产和供应业,证监会行业分类,2026-07-28
603766,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603767,c36,C36汽车制造业,证监会行业分类,2026-07-28
603768,c36,C36汽车制造业,证监会行业分类,2026-07-28
603773,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603776,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603777,f52,F52零售业,证监会行业分类,2026-07-28
603778,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603779,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
603786,c36,C36汽车制造业,证监会行业分类,2026-07-28
603787,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
603788,c36,C36汽车制造业,证监会行业分类,2026-07-28
603789,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603790,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603797,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
603798,c25,C25石油、煤炭及其他燃料加工业,证监会行业分类,2026-07-28
603799,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603800,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603801,c21,C21家具制造业,证监会行业分类,2026-07-28
603803,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603806,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603808,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603809,c36,C36汽车制造业,证监会行业分类,2026-07-28
603810,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603811,c27,C27医药制造业,证监会行业分类,2026-07-28
603813,g54,G54道路运输业,证监会行业分类,2026-07-28
603815,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603816,c21,C21家具制造业,证监会行业分类,2026-07-28
603817,d46,D46水的生产和供应业,证监会行业分类,2026-07-28
603818,c21,C21家具制造业,证监会行业分类,2026-07-28
603819,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603822,c25,C25石油、煤炭及其他燃料加工业,证监会行业分类,2026-07-28
603823,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603825,l72,L72商务服务业,证监会行业分类,2026-07-28
603826,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603828,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
603829,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603833,c21,C21家具制造业,证监会行业分类,2026-07-28
603836,l72,L72商务服务业,证监会行业分类,2026-07-28
603838,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
603839,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603843,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603848,c33,C33金属制品业,证监会行业分类,2026-07-28
603855,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603856,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603858,c27,C27医药制造业,证监会行业分类,2026-07-28
603859,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603860,m74,M74专业技术服务业,证监会行业分类,2026-07-28
603861,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603863,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
603866,c14,C14食品制造业,证监会行业分类,2026-07-28
603867,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603868,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603869,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603871,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
603876,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603877,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
603878,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603879,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603880,c27,C27医药制造业,证监会行业分类,2026-07-28
603881,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603882,q84,Q84卫生,证监会行业分类,2026-07-28
603883,f52,F52零售业,证监会行业分类,2026-07-28
603885,g56,G56航空运输业,证监会行业分类,2026-07-28
603886,c14,C14食品制造业,证监会行业分类,2026-07-28
603887,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603888,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
603889,c17,C17纺织业,证监会行业分类,2026-07-28
603890,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603893,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603895,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603896,c27,C27医药制造业,证监会行业分类,2026-07-28
603897,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603898,c21,C21家具制造业,证监会行业分类,2026-07-28
603899,c24,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2026-07-28
603900,f52,F52零售业,证监会行业分类,2026-07-28
603901,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603903,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
603906,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603908,c17,C17纺织业,证监会行业分类,2026-07-28
603909,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603912,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603915,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603916,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603917,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603918,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603919,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
603920,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603922,c36,C36汽车制造业,证监会行业分类,2026-07-28
603926,c36,C36汽车制造业,证监会行业分类,2026-07-28
603927,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603928,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603929,e49,E49建筑安装业,证监会行业分类,2026-07-28
603931,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603933,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603936,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603937,c33,C33金属制品业,证监会行业分类,2026-07-28
603938,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603939,f52,F52零售业,证监会行业分类,2026-07-28
603948,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603949,c36,C36汽车制造业,证监会行业分类,2026-07-28
603950,c36,C36汽车制造业,证监会行业分类,2026-07-28
603955,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603956,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603958,c19,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类,2026-07-28
603959,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
603960,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603966,c34,C34通用设备制造业,证监会行业分类,2026-07-28
603967,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
603968,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603969,c33,C33金属制品业,证监会行业分类,2026-07-28
603970,f51,F51批发业,证监会行业分类,2026-07-28
603976,c27,C27医药制造业,证监会行业分类,2026-07-28
603977,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603978,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603979,b11,B11开采专业及辅助性活动,证监会行业分类,2026-07-28
603980,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603982,c36,C36汽车制造业,证监会行业分类,2026-07-28
603983,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
603985,c33,C33金属制品业,证监会行业分类,2026-07-28
603986,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603987,c35,C35专用设备制造业,证监会行业分类,2026-07-28
603988,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
603989,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
603990,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
603991,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603992,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
603993,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
603995,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
603997,c36,C36汽车制造业,证监会行业分类,2026-07-28
603998,c27,C27医药制造业,证监会行业分类,2026-07-28
603999,r86,R86新闻和出版业,证监会行业分类,2026-07-28
605001,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
605003,c17,C17纺织业,证监会行业分类,2026-07-28
605005,c36,C36汽车制造业,证监会行业分类,2026-07-28
605006,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
605007,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
605008,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605009,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
605011,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
605016,c14,C14食品制造业,证监会行业分类,2026-07-28
605018,c36,C36汽车制造业,证监会行业分类,2026-07-28
605020,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605028,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
605033,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605050,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
605055,c17,C17纺织业,证监会行业分类,2026-07-28
605056,f51,F51批发业,证监会行业分类,2026-07-28
605058,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605060,c34,C34通用设备制造业,证监会行业分类,2026-07-28
605066,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605068,c19,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类,2026-07-28
605069,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
605077,c14,C14食品制造业,证监会行业分类,2026-07-28
605080,c17,C17纺织业,证监会行业分类,2026-07-28
605086,b10,B10非金属矿采选业,证监会行业分类,2026-07-28
605088,c36,C36汽车制造业,证监会行业分类,2026-07-28
605089,c13,C13农副食品加工业,证监会行业分类,2026-07-28
605090,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
605098,p83,P83教育,证监会行业分类,2026-07-28
605099,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
605100,c34,C34通用设备制造业,证监会行业分类,2026-07-28
605108,h62,H62餐饮业,证监会行业分类,2026-07-28
605111,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605116,c27,C27医药制造业,证监会行业分类,2026-07-28
605117,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605118,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605122,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
605123,c33,C33金属制品业,证监会行业分类,2026-07-28
605128,c36,C36汽车制造业,证监会行业分类,2026-07-28
605133,c36,C36汽车制造业,证监会行业分类,2026-07-28
605136,f52,F52零售业,证监会行业分类,2026-07-28
605138,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
605151,c36,C36汽车制造业,证监会行业分类,2026-07-28
605155,c17,C17纺织业,证监会行业分类,2026-07-28
605158,c33,C33金属制品业,证监会行业分类,2026-07-28
605162,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
605166,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605167,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
605168,l72,L72商务服务业,证监会行业分类,2026-07-28
605169,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
605177,c27,C27医药制造业,证监会行业分类,2026-07-28
605178,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
605179,c14,C14食品制造业,证监会行业分类,2026-07-28
605180,c17,C17纺织业,证监会行业分类,2026-07-28
605183,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605186,c35,C35专用设备制造业,证监会行业分类,2026-07-28
605188,f52,F52零售业,证监会行业分类,2026-07-28
605189,c17,C17纺织业,证监会行业分类,2026-07-28
605196,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605198,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
605199,c27,C27医药制造业,证监会行业分类,2026-07-28
605208,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
605218,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605222,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605228,c36,C36汽车制造业,证监会行业分类,2026-07-28
605255,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
605258,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605259,c34,C34通用设备制造业,证监会行业分类,2026-07-28
605266,f52,F52零售业,证监会行业分类,2026-07-28
605268,c33,C33金属制品业,证监会行业分类,2026-07-28
605277,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605286,c34,C34通用设备制造业,证监会行业分类,2026-07-28
605287,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
605288,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605289,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
605296,a03,A03畜牧业,证监会行业分类,2026-07-28
605298,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
605299,c24,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2026-07-28
605300,c14,C14食品制造业,证监会行业分类,2026-07-28
605303,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
605305,c35,C35专用设备制造业,证监会行业分类,2026-07-28
605318,c41,C41其他制造业,证监会行业分类,2026-07-28
605319,c36,C36汽车制造业,证监会行业分类,2026-07-28
605333,c36,C36汽车制造业,证监会行业分类,2026-07-28
605336,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605337,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
605338,c14,C14食品制造业,证监会行业分类,2026-07-28
605339,c14,C14食品制造业,证监会行业分类,2026-07-28
605358,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605365,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605366,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605368,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
605369,c35,C35专用设备制造业,证监会行业分类,2026-07-28
605376,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605377,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
605378,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605388,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
605389,c34,C34通用设备制造业,证监会行业分类,2026-07-28
605398,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
605399,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605488,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
605499,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
605500,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
605507,c27,C27医药制造业,证监会行业分类,2026-07-28
605555,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
605566,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605567,c13,C13农副食品加工业,证监会行业分类,2026-07-28
605577,r86,R86新闻和出版业,证监会行业分类,2026-07-28
605580,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
605588,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
605589,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
605598,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
605599,f52,F52零售业,证监会行业分类,2026-07-28
688001,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688002,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688003,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688004,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
688005,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688006,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688007,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688008,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688009,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
688010,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
688011,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688012,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688013,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688015,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
688016,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688017,c34,C34通用设备制造业,证监会行业分类,2026-07-28
688018,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
688019,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688020,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688021,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688022,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688023,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
688025,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688026,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
688027,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688028,c34,C34通用设备制造业,证监会行业分类,2026-07-28
688029,c35,C35专用设备制造业,证监会行业分类,2026-07-28
688030,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
688031,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
688032,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
688033,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
688035,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
688036,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
